11 7 cm -f.wav,12 7 cm -1.wav,13 0 cm -f.wav,13 6 cm -f.wav,14 3 cm -1.wav,14 6 cm -f.wav,16 0 cm -1.wav,17 6 cm -1.wav,19 6 cm -1.wav
30.487208333333335,31.425958333333334,32.55654166666667,28.973958333333332,18.486875,24.658291666666667,20.16604166666667,21.255875,13.455541666666667
30.638291666666667,31.56779166666667,32.70645833333333,29.108541666666667,18.551291666666668,24.765125,20.336041666666667,21.354791666666667,13.505708333333333
30.769041666666666,31.717125,32.842708333333334,29.246208333333332,18.621041666666667,24.915625,20.431708333333333,21.481125,13.597458333333334
30.917125,31.853291666666667,32.985625,29.382791666666666,18.683458333333334,25.024541666666668,20.532541666666667,21.552125,13.644791666666666
31.049958333333333,31.993458333333333,33.128375,29.519375,18.763541666666665,25.121708333333334,20.601125,21.651541666666667,13.695291666666666
31.19729166666667,32.14245833333333,33.266125,29.647041666666667,18.828208333333333,25.283958333333334,20.666291666666666,21.747125,13.741708333333333
31.331375,32.28104166666667,33.413125,29.784875,18.911875,25.359375,20.75829166666667,21.818041666666666,13.787791666666667
31.479041666666667,32.422125,33.553041666666665,29.912041666666667,18.982458333333334,25.464041666666667,20.887458333333335,21.916458333333335,13.826791666666667
31.612208333333335,32.56695833333333,33.69379166666667,30.044541666666667,19.056708333333333,25.542791666666666,20.947958333333332,22.003208333333333,13.875041666666666
31.759541666666667,32.70729166666667,33.833875,30.181791666666665,19.247875,25.656375,21.090125,22.088708333333333,13.919208333333334
31.893541666666668,32.856541666666665,34.117958333333334,30.313291666666668,19.350125,25.820375,21.174541666666666,22.199125,13.960708333333333
32.041375,32.99279166666667,34.26204166666667,30.449625,19.410958333333333,25.920625,21.266625,22.38254166666667,14.007375
32.175375,33.136041666666664,34.401041666666664,30.587541666666667,19.485791666666668,26.079875,21.409208333333332,22.488375,14.051791666666666
32.322875,33.28095833333333,34.683458333333334,30.719875,19.542458333333332,26.168625,21.497875,22.588625,14.093625
32.45670833333333,33.422041666666665,34.82279166666667,30.858125,19.617208333333334,26.285458333333334,21.566875,22.724625,14.137458333333333
32.604125,33.57120833333333,34.97379166666666,30.995958333333334,19.681041666666665,26.368041666666667,21.652375,22.786708333333333,14.186541666666667
32.73820833333333,33.707458333333335,35.25429166666667,31.133958333333332,19.732875,26.451458333333335,21.810625,22.870375,14.225125
32.885375,33.850125,35.40454166666667,31.263291666666667,19.827875,26.553375,21.902791666666666,22.977541666666667,14.269708333333334
33.01929166666667,33.99279166666667,35.540958333333336,31.399208333333334,19.908291666666667,26.718708333333332,21.986541666666668,23.068125,14.312791666666667
33.16679166666667,34.135875,35.683625,31.536375,20.004375,26.801875,22.145375,23.142041666666668,14.355375
33.300875,34.27979166666667,35.83320833333333,31.674125,20.102875,26.916541666666667,22.221375,23.238875,14.397458333333333
33.44829166666667,34.42254166666667,35.969125,31.810458333333333,20.161708333333333,27.020541666666666,22.306791666666665,23.311791666666668,14.490041666666666
33.582208333333334,34.57004166666667,36.118291666666664,31.949125,20.245791666666666,27.082958333333334,22.366875,23.411708333333333,14.536041666666666
33.72929166666667,34.708375,36.25279166666667,32.08479166666667,20.338708333333333,27.179541666666665,22.440291666666667,23.518708333333333,14.584458333333334
33.863458333333334,34.85754166666667,36.394625,32.22204166666667,20.428541666666668,27.277291666666667,22.555208333333333,23.626875,14.631875
34.011208333333336,34.995041666666665,36.53870833333333,32.35454166666667,20.490458333333333,27.337208333333333,22.643291666666666,23.740625,14.682208333333334
34.14545833333333,35.137541666666664,36.68320833333333,32.493541666666665,20.579958333333334,27.430291666666665,22.699708333333334,23.848041666666667,14.728125
34.289541666666665,35.283375,36.825375,32.630375,20.68145833333333,27.538875,22.933375,23.947791666666667,14.779125
34.426625,35.423291666666664,36.97045833333333,32.767625,20.747208333333333,27.633791666666667,23.020291666666665,24.089458333333333,14.818875
34.571041666666666,35.57245833333333,37.106625,32.89304166666667,20.830458333333333,27.693791666666666,23.111125,24.190291666666667,14.910375
34.70845833333333,35.70879166666667,37.25629166666667,33.024541666666664,20.927041666666668,27.792375,23.202541666666665,24.343458333333334,14.956125
34.86204166666667,35.852291666666666,37.391375,33.167625,20.951375,28.000125,23.261708333333335,24.433208333333333,15.003541666666667
34.98954166666667,35.99795833333334,37.67870833333333,33.30045833333333,20.995958333333334,28.071125,23.304541666666665,24.541541666666667,15.050625
35.136875,36.138125,37.821041666666666,33.43845833333334,21.086541666666665,28.148375,23.403125,24.639291666666665,15.101708333333333
35.27104166666667,36.28745833333333,38.106875,33.571625,21.162708333333335,28.226375,23.479541666666666,24.707458333333335,15.154708333333334
35.418708333333335,36.423875,38.24854166666667,33.710875,21.263958333333335,28.339625,23.569875,24.813291666666668,15.244291666666667
35.552958333333336,36.567375,38.39120833333333,33.847125,21.367958333333334,28.435958333333332,23.65020833333333,24.894208333333335,15.289291666666667
35.69979166666667,36.712208333333336,38.674458333333334,33.985791666666664,21.426625,28.515375,23.736291666666666,25.002375,15.338541666666666
35.83445833333333,36.853291666666664,38.81845833333333,34.11204166666667,21.490041666666666,28.631458333333335,23.872458333333334,25.111291666666666,15.382791666666666
35.981625,37.00245833333334,38.96029166666667,34.24845833333333,21.512291666666666,28.716375,23.959208333333333,25.218625,15.427458333333334
36.116375,37.138875,39.103125,34.37745833333334,21.586708333333334,28.833375,24.021708333333333,25.329208333333334,15.467625
36.263125,37.282291666666666,39.243625,34.509458333333335,21.649875,28.914291666666667,24.105791666666665,25.436041666666668,15.512458333333333
36.39720833333333,37.42729166666667,39.38845833333333,34.648375,21.745458333333332,29.028208333333332,24.197125,25.540041666666667,15.553625
36.543958333333336,37.56820833333333,39.52704166666667,34.784958333333336,21.82229166666667,29.124291666666668,24.275708333333334,25.611541666666668,15.645958333333333
36.678875,37.71745833333333,39.67129166666667,34.92304166666667,21.921541666666666,29.290958333333332,24.415125,25.705708333333334,15.693541666666667
36.825875,37.853875,39.958708333333334,35.048208333333335,22.023208333333333,29.486375,24.483041666666665,25.796541666666666,15.738458333333334
36.960375,37.99704166666667,40.24429166666667,35.185541666666666,22.087208333333333,29.609708333333334,24.564625,25.872291666666666,15.786041666666666
37.107125,38.141708333333334,40.387791666666665,35.320541666666664,22.162625,29.690875,24.658708333333333,25.971625,15.830791666666666
37.241875,38.28254166666667,40.532125,35.45845833333333,22.222125,29.806041666666665,24.724958333333333,26.057375,15.884208333333333
37.388958333333335,38.43170833333333,40.67570833333333,35.595375,22.312958333333334,29.996958333333332,24.816291666666668,26.151625,15.932958333333334
37.52379166666667,38.567875,40.957708333333336,35.73379166666667,22.409958333333332,30.087541666666667,24.890458333333335,26.284041666666667,16.024125
37.670875,38.711125,41.10095833333333,35.871125,22.502625,30.174625,24.977875,26.358875,16.068041666666666
37.80504166666667,38.85545833333333,41.243291666666664,36.009125,22.563291666666668,30.254291666666667,25.063708333333334,26.461875,16.109375
37.952041666666666,38.99570833333333,41.385375,36.14704166666667,22.620125,30.370125,25.155708333333333,26.574208333333335,16.154541666666667
38.086875,39.143208333333334,41.52770833333334,36.278375,22.710291666666667,30.458625,25.209791666666668,26.682291666666668,16.19429166666667
38.23379166666667,39.27804166666667,41.672958333333334,36.414208333333335,22.772625,30.565541666666668,25.241375,26.786791666666666,16.241125
38.368208333333335,39.420625,41.820541666666664,36.55229166666667,22.859041666666666,30.68145833333333,25.332125,26.883708333333335,16.285125
38.51504166666667,39.56254166666667,41.95670833333333,36.686125,22.963291666666667,30.797708333333333,25.432125,26.939375,16.332208333333334
38.649708333333336,39.711958333333335,42.10729166666667,36.825291666666665,23.026875,30.906708333333334,25.512458333333335,27.104875,16.376125
38.796791666666664,39.84954166666667,42.24304166666667,36.961875,23.122125,31.024791666666665,25.589708333333334,27.194541666666666,16.419125
38.931625,39.99004166666667,42.38570833333333,37.100375,23.195541666666667,31.134375,25.645291666666665,27.293125,16.458541666666665
39.078875,40.132041666666666,42.524541666666664,37.237875,23.294708333333332,31.251041666666666,25.701791666666665,27.399708333333333,16.501791666666666
39.21304166666667,40.27345833333333,42.674458333333334,37.37320833333333,23.392375,31.358958333333334,25.791458333333335,27.491291666666665,16.545541666666665
39.36029166666667,40.41620833333333,42.815125,37.50779166666667,23.461125,31.469041666666666,25.925708333333333,27.553291666666667,16.680541666666667
39.49495833333334,40.558708333333335,42.95529166666667,37.646875,23.556875,31.579458333333335,26.001291666666667,27.648791666666668,16.726125
39.641708333333334,40.707708333333336,43.24004166666667,37.784958333333336,23.651458333333334,31.701041666666665,26.063458333333333,27.750458333333334,16.818458333333332
39.775958333333335,40.84395833333333,43.38279166666667,37.921375,23.739291666666666,31.795208333333335,26.143958333333334,27.807958333333332,16.862125
39.92279166666667,40.98654166666667,43.52545833333333,38.05895833333334,23.828375,31.894125,26.199041666666666,27.902458333333332,16.899375
40.057625,41.129041666666666,43.68629166666667,38.18745833333333,23.907041666666668,31.995541666666668,26.302208333333333,28.004208333333334,16.94579166666667
40.204791666666665,41.273041666666664,43.81195833333334,38.325875,24.003458333333334,32.092625,26.361541666666668,28.060458333333333,16.991125
40.339708333333334,41.55895833333334,43.957791666666665,38.452958333333335,24.112625,32.253375,26.438041666666667,28.122125,17.038208333333333
40.486958333333334,41.702875,44.097625,38.585541666666664,24.207875,32.334291666666665,26.575625,28.219375,17.134208333333333
40.62145833333334,41.844875,44.26504166666667,38.724875,24.296791666666667,32.454208333333334,26.665875,28.365875,17.173041666666666
40.769041666666666,41.988708333333335,44.38345833333333,38.86145833333333,24.393458333333335,32.546958333333336,26.833541666666665,28.470541666666666,17.213958333333334
40.903875,42.130625,44.525875,38.99995833333333,24.487208333333335,32.69070833333333,26.888958333333335,28.529125,17.263708333333334
41.050875,42.274125,44.671791666666664,39.131875,24.547958333333334,32.793458333333334,26.993041666666667,28.582458333333335,17.317708333333332
41.185125,42.416125,44.81245833333333,39.268208333333334,24.626291666666667,32.984625,27.114291666666666,28.687041666666666,17.382041666666666
41.332541666666664,42.559875,44.95254166666667,39.407875,24.685291666666668,33.108125,27.203375,28.793541666666666,17.437541666666668
41.46754166666667,42.701708333333336,45.09379166666667,39.543875,24.768208333333334,33.192125,27.338958333333334,28.86520833333333,17.480958333333334
41.614958333333334,42.849125,45.23970833333333,39.68279166666667,24.872208333333333,33.308791666666664,27.410541666666667,28.956458333333334,17.584458333333334
41.749125,42.985125,45.37954166666667,39.819625,24.943625,33.388958333333335,27.473208333333332,29.038875,17.629041666666666
41.896791666666665,43.128708333333336,45.521375,39.953375,25.040208333333332,33.508291666666665,27.567875,29.153791666666667,17.677958333333333
42.031625,43.271208333333334,45.66504166666667,40.091375,25.141541666666665,33.58045833333333,27.676291666666668,29.255625,17.720125
42.179208333333335,43.414208333333335,45.81979166666667,40.228791666666666,25.204958333333334,33.67004166666667,27.83620833333333,29.323041666666665,17.768625
42.31370833333333,43.55770833333333,45.952708333333334,40.365625,25.260958333333335,33.773125,27.900791666666667,29.397125,17.819541666666666
42.460708333333336,43.70045833333333,46.096375,40.503875,25.351041666666667,33.84170833333334,27.977625,29.501958333333334,17.871291666666668
42.59579166666666,43.843625,46.236041666666665,40.64570833333333,25.491375,33.94745833333333,28.125125,29.566708333333334,17.977958333333333
42.743125,43.987458333333336,46.377208333333336,40.779125,25.57154166666667,34.129875,28.217875,29.648625,18.033791666666666
42.87779166666667,44.12945833333333,46.52079166666667,40.914125,25.665708333333335,34.30895833333334,28.326541666666667,29.753708333333332,18.091458333333332
43.024791666666665,44.273125,46.66229166666667,41.042875,25.753625,34.41504166666667,28.400875,29.893125,18.147625
43.159375,44.412958333333336,46.804875,41.183458333333334,25.852625,34.529625,28.492708333333333,29.990541666666665,18.216041666666666
43.30679166666667,44.555625,46.94954166666667,41.317708333333336,25.949208333333335,34.636041666666664,28.547041666666665,30.05420833333333,18.265958333333334
43.44179166666667,44.69795833333333,47.236291666666666,41.45995833333333,26.019125,34.75695833333333,28.582125,30.133041666666667,18.310791666666667
43.58945833333333,44.845375,47.379041666666666,41.59354166666667,26.102375,34.863458333333334,28.675708333333333,30.192625,18.362208333333335
43.723958333333336,44.981791666666666,47.52404166666667,41.725208333333335,26.202375,34.972791666666666,28.761958333333332,30.284458333333333,18.415958333333332
43.87145833333334,45.124625,47.665125,41.861291666666666,26.269875,35.096625,28.857458333333334,30.385125,18.471208333333333
44.00604166666667,45.268541666666664,47.81229166666667,42.000375,26.362541666666665,35.18329166666667,28.953875,30.459541666666667,18.533291666666667
44.15379166666666,45.41045833333333,47.956875,42.133041666666664,26.437208333333334,35.297625,29.011541666666666,30.574041666666666,18.595458333333333
44.288375,45.554875,48.10395833333333,42.270375,26.538125,35.481791666666666,29.118291666666668,30.673375,18.643958333333334
44.432541666666665,45.69820833333333,48.23854166666667,42.40895833333333,26.639208333333332,35.565375,29.339208333333332,30.747791666666668,18.706291666666665
44.56995833333333,45.84079166666667,48.37954166666667,42.548125,26.700708333333335,35.68270833333333,29.395458333333334,30.865458333333333,18.760791666666666
44.71870833333333,45.982708333333335,48.52245833333333,42.685625,26.790208333333332,35.761875,29.492541666666668,30.934291666666667,18.809291666666667
44.852291666666666,46.125791666666665,48.665875,42.82454166666667,26.898291666666665,35.876041666666666,29.554625,31.009208333333333,18.869125
44.999875,46.27070833333333,48.81120833333333,42.96395833333333,26.969041666666666,36.055125,29.628875,31.138458333333332,18.925958333333334
45.13420833333333,46.413291666666666,48.94920833333333,43.10004166666667,27.063625,36.236041666666665,29.785541666666667,31.217541666666666,18.974125
45.416375,46.55620833333333,49.096291666666666,43.238375,27.162375,36.276625,29.863041666666668,31.335625,19.083375
45.564125,46.699125,49.23920833333333,43.37404166666666,27.186041666666668,36.31004166666666,29.961875,31.41529166666667,19.147458333333333
45.698541666666664,46.840291666666666,49.381458333333335,43.510375,27.226625,36.418708333333335,30.057625,31.515291666666666,19.201541666666667
45.846041666666665,46.98945833333333,49.523041666666664,43.642125,27.312125,36.602041666666665,30.114625,31.615291666666668,19.248041666666666
45.980291666666666,47.12354166666667,49.66670833333333,43.77404166666667,27.418875,36.69029166666667,30.157541666666667,31.672625,19.300125
46.128125,47.26779166666667,49.81379166666667,43.913125,27.451291666666666,36.792375,30.249791666666667,31.752708333333334,19.352125
46.262708333333336,47.408875,49.954791666666665,44.05529166666667,27.496041666666667,36.887375,30.341791666666666,31.839791666666667,19.404875
46.410125,47.55804166666667,50.101625,44.18845833333334,27.590375,37.03279166666667,30.484875,31.928958333333334,19.503625
46.54470833333333,47.693125,50.240875,44.320125,27.658125,37.15745833333333,30.573625,32.01654166666667,19.598541666666666
46.692375,47.83654166666667,50.383375,44.452375,27.757208333333335,37.231458333333336,30.643208333333334,32.122375,19.644375
46.827125,47.979625,50.52645833333333,44.591625,27.860041666666667,37.340125,30.728125,32.24254166666667,19.691291666666668
46.97479166666667,48.124208333333335,50.665708333333335,44.73370833333333,27.923958333333335,37.518791666666665,30.799875,32.330375,19.736708333333333
47.109208333333335,48.267041666666664,50.80745833333334,44.866791666666664,27.999458333333333,37.60395833333333,30.885875,32.433625,19.781291666666668
47.254125,48.410125,50.950291666666665,44.998625,28.056708333333333,37.719375,30.966541666666668,32.59245833333333,19.874291666666668
47.398208333333336,48.552875,51.09954166666667,45.13129166666667,28.145375,37.827375,31.061125,32.654291666666666,19.921958333333333
47.531875,48.69645833333333,51.242625,45.27079166666667,28.254041666666666,37.99070833333333,31.140625,32.736875,19.972708333333333
47.67129166666667,48.839375,51.39004166666667,45.412625,28.33545833333333,38.075625,31.227458333333335,32.85279166666667,20.073041666666665
47.81279166666667,48.98229166666667,51.52520833333333,45.54629166666667,28.427541666666666,38.19104166666666,31.401541666666667,32.93020833333333,20.120708333333333
47.954625,49.12520833333333,51.667291666666664,45.68179166666667,28.523375,38.29654166666667,31.546041666666667,33.030208333333334,20.169958333333334
48.095125,49.26829166666667,51.812125,45.812875,28.591958333333334,38.46820833333334,31.629208333333334,33.133291666666665,20.217041666666667
48.24254166666667,49.411541666666665,51.95979166666667,45.94520833333333,28.689375,38.557291666666664,31.717125,33.213458333333335,20.262875
48.37679166666667,49.554208333333335,52.10245833333333,46.08504166666667,28.787958333333332,38.67570833333333,31.796708333333335,33.319208333333336,20.403041666666667
48.521791666666665,49.69745833333333,52.24279166666667,46.22654166666667,28.856875,38.77045833333333,31.889875,33.42604166666667,20.448875
48.659125,49.840041666666664,52.387208333333334,46.36054166666667,28.965875,38.835125,31.943958333333335,33.488625,20.695875
48.806875,49.982458333333334,52.537375,46.492375,29.03729166666667,38.942458333333335,32.032875,33.57904166666667,20.74245833333333
48.94070833333333,50.12595833333334,52.677458333333334,46.62895833333334,29.120625,39.041125,32.103291666666664,33.67004166666667,20.791458333333335
49.085625,50.268375,52.81495833333334,46.768208333333334,29.219291666666667,39.122625,32.196958333333335,33.77395833333333,20.83695833333333
49.22329166666667,50.412125,52.967375,46.900625,29.284291666666668,39.23970833333333,32.284875,33.880208333333336,20.881875
49.371125,50.553875,53.110125,47.037375,29.366625,39.326458333333335,32.37554166666666,34.034875,20.932041666666667
49.50470833333333,50.69654166666667,53.25145833333333,47.176625,29.425291666666666,39.535125,32.470125,34.12529166666667,21.022791666666667
49.649791666666665,50.83754166666667,53.399791666666665,47.313541666666666,29.500708333333332,39.641041666666666,32.524541666666664,34.234458333333336,21.07004166666667
49.787375,50.98520833333333,53.536375,47.45279166666667,29.559625,39.765125,32.567875,34.33495833333333,21.174875
49.93479166666667,51.120875,53.687625,47.591375,29.634291666666666,39.931958333333334,32.670458333333336,34.39704166666667,21.22404166666667
50.06845833333333,51.26295833333333,53.83295833333333,47.729958333333336,29.710125,40.04204166666667,32.74370833333333,34.495375,21.272375
50.213541666666664,51.405541666666664,53.972541666666665,47.85420833333333,29.808041666666668,40.15195833333333,32.818875,34.57029166666667,21.319958333333332
50.35104166666667,51.548625,54.25904166666667,47.984791666666666,29.910208333333333,40.25870833333333,32.965291666666666,34.637125,21.493875
50.49854166666667,51.692458333333335,54.402208333333334,48.123958333333334,29.980458333333335,40.379375,33.061875,34.729875,21.536875
50.632875,51.834208333333336,54.544958333333334,48.26054166666667,30.077708333333334,40.544958333333334,33.176375,34.80770833333333,21.581458333333334
50.77795833333333,51.97654166666667,54.690875,48.39870833333333,30.176625,40.651875,33.264041666666664,34.887458333333335,21.625041666666668
50.91704166666667,52.12079166666667,54.838125,48.535375,30.239041666666665,40.74495833333334,33.319541666666666,35.001625,21.667458333333332
51.059375,52.263625,54.978291666666664,48.67279166666667,30.308041666666668,40.82870833333333,33.377125,35.10854166666667,21.710958333333334
51.197291666666665,52.40495833333333,55.12445833333334,48.80345833333333,30.372875,40.92070833333333,33.467958333333335,35.171875,21.799625
51.341541666666664,52.548125,55.268625,48.936375,30.450875,40.99520833333333,33.604958333333336,35.26229166666667,21.843375
51.477875,52.69220833333333,55.407375,49.07579166666667,30.512125,41.109458333333336,33.76079166666667,35.35754166666667,21.976458333333333
51.62554166666666,52.833375,55.54870833333333,49.217875,30.594125,41.215041666666664,33.83054166666667,35.456208333333336,22.02295833333333
51.759541666666664,52.97604166666667,55.693041666666666,49.351875,30.637375,41.394125,33.923625,35.55804166666667,22.071125
51.90145833333333,53.11929166666667,55.83304166666667,49.48804166666667,30.655208333333334,41.48529166666667,34.005625,35.625125,22.11970833333333
52.041875,53.26295833333333,55.981541666666665,49.622375,30.692458333333335,41.564625,34.092125,35.704375,22.167541666666665
52.189458333333334,53.40604166666667,56.11729166666667,49.76179166666667,30.759375,41.681041666666665,34.181958333333334,35.807375,22.212041666666668
52.323875,53.547625,56.26795833333333,49.90379166666666,30.846375,41.773041666666664,34.281875,35.947041666666664,22.258458333333333
52.46904166666667,53.69045833333333,56.404041666666664,50.038625,30.944375,41.869625,34.364041666666665,36.01345833333333,22.305375
52.60670833333333,53.833625,56.546125,50.170208333333335,31.029791666666668,42.016958333333335,34.446375,36.09054166666667,22.35129166666667
52.75129166666667,53.975625,56.686458333333334,50.30679166666667,31.120208333333334,42.131375,34.50504166666666,36.186125,22.398375
52.88795833333333,54.119708333333335,56.836125,50.445791666666665,31.187125,42.24120833333333,34.56829166666667,36.32320833333333,22.444125
53.030208333333334,54.261541666666666,56.972875,50.582458333333335,31.263458333333332,42.363458333333334,34.66079166666667,36.38704166666667,22.495458333333332
53.17095833333333,54.40529166666666,57.120375,50.71429166666667,31.320708333333332,42.45829166666667,34.716125,36.46554166666667,22.547708333333333
53.31570833333333,54.546708333333335,57.260958333333335,50.84670833333333,31.409708333333334,42.558875,34.831875,36.56420833333333,22.600208333333335
53.45229166666667,54.68954166666666,57.409875,50.986375,31.520791666666668,42.67979166666667,34.960625,36.61920833333333,22.656208333333332
53.594541666666665,54.832708333333336,57.55104166666667,51.122708333333335,31.600625,42.839375,35.029041666666664,36.69220833333333,22.714458333333333
53.73504166666667,54.975625,57.695875,51.261291666666665,31.695875,42.96279166666667,35.11629166666667,36.764291666666665,22.766708333333334
53.879625,55.118375,57.839125,51.39129166666667,31.797791666666665,43.057625,35.274541666666664,36.863958333333336,22.834208333333333
54.016125,55.261125,57.985791666666664,51.524458333333335,31.865541666666665,43.119708333333335,35.36354166666667,36.965291666666666,22.894791666666666
54.15745833333333,55.404291666666666,58.128458333333334,51.66404166666667,31.958708333333334,43.22195833333333,35.451125,37.03395833333333,22.943875
54.302625,55.546375,58.27245833333333,51.806125,32.033458333333336,43.303958333333334,35.543791666666664,37.137541666666664,23.008208333333332
54.441125,55.68954166666666,58.41770833333333,51.940125,32.13120833333333,43.41954166666667,35.64695833333333,37.21370833333334,23.064208333333333
54.578041666666664,55.832791666666665,58.565875,52.07720833333333,32.231291666666664,43.58304166666667,35.728375,37.292208333333335,23.111791666666665
54.725541666666665,55.97479166666667,58.706375,52.21445833333333,32.292208333333335,43.692791666666665,35.816291666666665,37.358291666666666,23.165958333333332
54.85970833333333,56.11804166666667,58.844791666666666,52.348875,32.368208333333335,43.81254166666667,35.977375,37.463375,23.227208333333333
55.001958333333334,56.26054166666667,58.988125,52.485458333333334,32.429625,43.985958333333336,36.12379166666667,37.53570833333333,23.283458333333332
55.142625,56.40329166666667,59.14129166666667,52.62479166666667,32.50570833333333,44.06970833333333,36.224291666666666,37.62404166666666,23.340541666666667
55.28754166666667,56.546125,59.280125,52.755541666666666,32.565125,44.184958333333334,36.31370833333333,37.725125,23.404541666666667
55.424375,56.68929166666667,59.429875,52.894625,32.646375,44.291875,36.38945833333333,37.850125,23.468875
55.569541666666666,56.83204166666667,59.570375,53.03104166666667,32.745958333333334,44.48504166666667,36.48354166666667,37.927375,23.510458333333332
55.70704166666667,56.97454166666667,59.717708333333334,53.167625,32.81229166666667,44.59945833333333,36.55795833333333,38.03145833333333,23.565291666666667
55.854958333333336,57.11770833333333,59.85304166666667,53.30629166666667,32.89729166666667,44.710125,36.642208333333336,38.140458333333335,23.625708333333332
55.988708333333335,57.261625,60.00095833333334,53.438541666666666,33.00129166666667,44.83045833333333,36.693958333333335,38.24695833333333,23.678791666666665
56.133208333333336,57.40295833333333,60.14870833333333,53.575541666666666,33.073125,44.908375,36.73220833333333,38.35395833333333,23.745208333333334
56.270875,57.545791666666666,60.293708333333335,53.714708333333334,33.16795833333333,45.01470833333333,36.837875,38.46520833333334,23.797791666666665
56.41645833333333,57.68895833333333,60.43395833333334,53.85104166666667,33.269375,45.21995833333333,36.92120833333333,38.562875,23.841208333333334
56.555375,57.831541666666666,60.57145833333333,53.97420833333333,33.398291666666665,45.320458333333335,37.011291666666665,38.626875,23.897291666666668
56.69820833333333,57.974291666666666,60.718375,54.101708333333335,33.46579166666667,45.466541666666664,37.174375,38.71729166666667,23.946791666666666
56.835875,58.11720833333333,60.865375,54.24370833333333,33.554125,45.589625,37.285625,38.818375,23.988041666666668
56.981541666666665,58.260375,61.003625,54.37945833333333,33.66504166666667,45.771458333333335,37.37704166666666,38.87445833333334,24.081791666666668
57.259125,58.40329166666667,61.14870833333333,54.51529166666667,33.734375,45.855958333333334,37.487208333333335,38.94145833333334,24.128458333333334
57.400875,58.54604166666667,61.29320833333333,54.649375,33.830708333333334,45.97054166666667,37.576458333333335,39.030208333333334,24.179125
57.54154166666667,58.688541666666666,61.44345833333333,54.788041666666665,33.93029166666667,46.063625,37.63420833333333,39.119458333333334,24.231458333333332
57.68295833333333,58.83170833333333,61.58979166666666,54.924958333333336,33.995958333333334,46.18354166666666,37.663291666666666,39.21970833333334,24.28654166666667
57.82545833333333,58.97420833333333,61.728125,55.063541666666666,34.05704166666667,46.258375,37.754125,39.325541666666666,24.350041666666666
57.965875,59.116958333333336,61.874625,55.202708333333334,34.155458333333335,46.343041666666664,37.83895833333333,39.437125,24.408458333333332
58.113375,59.259791666666665,62.015625,55.34020833333334,34.224375,46.462291666666665,37.931375,39.54654166666667,24.470291666666668
58.24754166666666,59.40295833333333,62.160291666666666,55.472375,34.322375,46.629958333333335,38.015708333333336,39.65929166666667,24.520458333333334
58.39279166666667,59.545875,62.300625,55.612208333333335,34.42220833333333,46.733875,38.11429166666667,39.763708333333334,24.572708333333335
58.53070833333334,59.688291666666665,62.442625,55.748625,34.488458333333334,46.81754166666666,38.20529166666667,39.906125,24.632208333333335
58.67845833333333,59.831125,62.594791666666666,55.883208333333336,34.56104166666667,46.92579166666667,38.295625,40.01179166666667,24.690791666666666
58.812375,59.975208333333335,62.735625,56.02220833333333,34.620958333333334,47.04954166666667,38.380541666666666,40.08195833333333,24.739291666666666
58.95704166666667,60.11720833333333,62.87670833333333,56.158791666666666,34.70379166666667,47.15304166666667,38.515125,40.180958333333336,24.793541666666666
59.09495833333333,60.259625,63.022708333333334,56.299125,34.771541666666664,47.35270833333333,38.615458333333336,40.265125,24.853125
59.237791666666666,60.402458333333335,63.16404166666667,56.435375,34.830125,47.42679166666667,38.66695833333333,40.372708333333335,24.905458333333332
59.380375,60.54570833333333,63.305875,56.57270833333333,34.898875,47.53429166666667,38.771125,40.473375,24.960041666666665
59.517625,60.688125,63.457541666666664,56.701708333333336,34.996375,47.61270833333333,38.899208333333334,40.53395833333333,25.022708333333334
59.658541666666665,60.831041666666664,63.59945833333333,56.833875,35.05195833333333,47.72629166666667,38.97420833333333,40.621208333333335,25.134625
59.804208333333335,60.97379166666666,63.743125,56.97270833333334,35.09729166666666,47.832625,39.050375,40.730291666666666,25.188375
59.941875,61.116708333333335,63.887208333333334,57.109875,35.168125,47.943041666666666,39.143625,40.83770833333333,25.298625
60.08954166666667,61.259541666666664,64.02895833333334,57.24904166666666,35.26445833333333,48.063375,39.258125,40.95254166666667,25.366875
60.22379166666666,61.402375,64.17320833333333,57.380125,35.36329166666667,48.18179166666667,39.347375,41.059041666666666,25.423375
60.368625,61.545208333333335,64.31429166666666,57.518875,35.428875,48.282875,39.464625,41.116875,25.479541666666666
60.506541666666664,61.688125,64.45954166666667,57.656708333333334,35.510875,48.374875,39.55554166666667,41.21120833333333,25.533208333333334
60.65329166666667,61.831291666666665,64.60779166666667,57.792875,35.610708333333335,48.454541666666664,39.617125,41.299458333333334,25.602708333333332
60.78820833333333,61.97379166666666,64.747875,57.932291666666664,35.67854166666667,48.571625,39.67095833333333,41.406708333333334,25.661208333333335
60.933708333333335,62.11654166666667,64.89879166666667,58.070541666666664,35.77845833333333,48.66945833333333,39.761291666666665,41.50754166666667,25.702875
61.07145833333333,62.259791666666665,65.03245833333334,58.207625,35.83445833333333,48.72929166666667,39.89745833333333,41.65870833333334,25.754875
61.21820833333334,62.402208333333334,65.17920833333334,58.33745833333333,35.88045833333333,48.82904166666667,40.034375,41.76204166666667,25.814625
61.353125,62.54504166666667,65.32420833333333,58.46879166666667,35.939875,48.907625,40.18895833333333,41.829458333333335,25.875875
61.49845833333333,62.688291666666665,65.47429166666667,58.607958333333336,36.002375,49.017291666666665,40.26795833333333,41.902625,25.933125
