5 4 cm -f DENOISE.wav,5 4 cm -f.wav,5 8 cm -1.wav,6 2 cm -f DENOISE.wav,6 2 cm -f.wav,6 7 cm -f.wav,7 5 cm -1 DENOISE.wav,7 9 cm -f DENOISE.wav,8 7 cm -f DENOISE.wav,8 7 cm -f.wav,9 3 cm -1 DENOISE.wav,9 3 cm -1.wav,9 4 cm -f.wav
45.654041666666664,45.654041666666664,36.42604166666667,36.622875,41.178625,29.392458333333334,28.640708333333333,28.945125,38.351958333333336,38.351958333333336,39.22054166666667,39.22054166666667,24.496625
45.963625,45.963625,36.67004166666667,36.856791666666666,41.412958333333336,29.591291666666667,28.817458333333335,29.132625,38.545208333333335,38.545208333333335,39.793708333333335,39.793708333333335,24.647458333333333
46.27345833333333,46.27345833333333,36.91395833333333,37.09804166666667,41.64879166666667,29.792208333333335,28.996125,29.324125,38.728291666666664,38.728291666666664,39.98495833333333,39.98495833333333,24.798541666666665
46.581625,46.581625,37.157875,37.331375,41.880375,29.991875,29.174958333333333,29.516541666666665,38.918125,38.918125,40.188291666666665,40.188291666666665,24.950708333333335
46.891375,46.891375,37.40179166666667,37.56245833333333,42.119625,30.191791666666667,29.355625,29.706958333333333,39.282291666666666,39.282291666666666,40.55529166666667,40.55529166666667,25.100041666666666
47.200541666666666,47.200541666666666,37.645208333333336,37.79420833333333,42.57929166666667,30.390875,29.532458333333334,29.898208333333333,39.469541666666665,39.469541666666665,40.749541666666666,40.749541666666666,25.250875
47.50920833333333,47.50920833333333,37.889375,38.038875,42.81570833333333,30.591125,29.714791666666667,30.086625,39.658875,39.658875,41.12820833333333,41.12820833333333,25.403041666666667
47.820541666666664,47.820541666666664,38.133875,38.27679166666667,43.05470833333333,30.791125,29.889875,30.274375,40.019958333333335,40.019958333333335,41.330875,41.330875,25.553791666666665
48.12895833333334,48.12895833333334,38.378625,38.49854166666667,43.298125,30.991791666666668,30.068791666666666,30.466375,40.209291666666665,40.209291666666665,41.69954166666667,41.69954166666667,25.702958333333335
48.438125,48.438125,38.622125,38.729625,43.53254166666667,31.190708333333333,30.247458333333334,30.658208333333334,40.39845833333333,40.39845833333333,42.083625,42.083625,25.855125
48.74720833333333,48.74720833333333,38.866125,38.97420833333333,43.763625,31.390625,30.426541666666665,30.849541666666667,40.58195833333333,40.58195833333333,42.46745833333333,42.46745833333333,26.005958333333332
49.056375,49.056375,39.11054166666667,39.212875,43.996125,31.590458333333334,30.605125,31.037958333333332,40.761291666666665,40.761291666666665,42.66945833333333,42.66945833333333,26.156458333333333
49.36654166666667,49.36654166666667,39.354708333333335,39.444375,44.23079166666667,31.790208333333332,30.784375,31.226041666666667,40.94379166666667,40.94379166666667,42.85270833333333,42.85270833333333,26.307041666666667
49.676208333333335,49.676208333333335,39.598958333333336,39.682875,44.468375,31.989958333333334,30.962958333333333,31.418208333333332,41.13070833333333,41.13070833333333,43.24129166666667,43.24129166666667,26.457541666666668
49.98645833333333,49.98645833333333,39.842958333333335,39.914791666666666,44.699625,32.189875,31.142875,31.609041666666666,41.48829166666667,41.48829166666667,43.438291666666665,43.438291666666665,26.608375
50.296958333333336,50.296958333333336,40.087041666666664,40.147625,44.93445833333333,32.390625,31.320541666666667,31.797958333333334,41.67754166666667,41.67754166666667,43.621375,43.621375,26.758541666666666
50.60904166666667,50.60904166666667,40.33179166666667,40.380208333333336,45.17104166666667,32.58954166666667,31.507208333333335,31.990375,41.865208333333335,41.865208333333335,43.823625,43.823625,26.908208333333334
50.922125,50.922125,40.575625,40.618125,45.399208333333334,32.79004166666667,31.679791666666667,32.17904166666667,42.055125,42.055125,44.005541666666666,44.005541666666666,27.059791666666666
51.235708333333335,51.235708333333335,40.820125,40.85070833333333,45.63704166666667,32.989958333333334,31.868791666666667,32.36729166666667,42.243541666666665,42.243541666666665,44.207541666666664,44.207541666666664,27.209208333333333
51.548208333333335,51.548208333333335,41.06495833333334,41.08895833333333,45.876041666666666,33.19020833333333,32.042458333333336,32.558791666666664,42.425875,42.425875,44.392375,44.392375,27.360708333333335
51.85995833333333,51.85995833333333,41.308791666666664,41.31404166666667,46.115625,33.38995833333333,32.229625,32.751125,42.78970833333333,42.78970833333333,44.58379166666667,44.58379166666667,27.510041666666666
52.173625,52.173625,41.553875,41.55554166666667,46.355041666666665,33.589875,32.405458333333335,32.943125,42.980875,42.980875,44.786375,44.786375,27.661791666666666
52.488458333333334,52.488458333333334,41.79779166666667,41.790958333333336,47.052458333333334,33.78970833333333,32.59020833333334,33.13120833333333,43.169291666666666,43.169291666666666,44.97604166666667,44.97604166666667,27.812125
52.80204166666667,52.80204166666667,42.042375,42.034125,47.29320833333333,33.98954166666667,32.768375,33.31945833333333,43.35520833333333,43.35520833333333,45.16679166666667,45.16679166666667,28.113458333333334
53.117625,53.117625,42.28729166666667,42.27354166666667,47.771625,34.189458333333334,32.951125,33.511375,43.54054166666667,43.54054166666667,45.35154166666667,45.35154166666667,28.263291666666667
53.435125,53.435125,42.531875,42.51179166666667,48.00329166666667,34.38945833333333,33.12779166666667,33.702875,43.716125,43.716125,45.549791666666664,45.549791666666664,28.414375
53.75420833333333,53.75420833333333,42.776041666666664,42.732625,48.46329166666667,34.58929166666667,33.311875,33.893541666666664,43.905875,43.905875,45.74220833333333,45.74220833333333,28.563708333333334
54.074375,54.074375,43.020625,42.966125,48.70370833333333,34.789125,33.490125,34.086125,44.09045833333333,44.09045833333333,45.92729166666667,45.92729166666667,28.714125
54.394958333333335,54.394958333333335,43.265791666666665,43.20529166666667,48.936375,34.98920833333333,33.67270833333333,34.27520833333333,44.280458333333335,44.280458333333335,46.11870833333333,46.11870833333333,28.864625
54.715875,54.715875,43.510041666666666,43.448125,49.155125,35.18920833333333,33.84945833333333,34.46479166666666,44.483125,44.483125,46.32120833333333,46.32120833333333,29.014875
55.03454166666667,55.03454166666667,43.75470833333333,43.687375,49.39295833333333,35.389125,34.03370833333334,34.657375,44.645875,44.645875,46.503125,46.503125,29.165625
55.356375,55.356375,43.999541666666666,43.92279166666667,49.617958333333334,35.589625,34.212375,35.023208333333336,44.83604166666667,44.83604166666667,46.705041666666666,46.705041666666666,29.315625
55.67579166666667,55.67579166666667,44.24420833333333,44.140791666666665,49.85670833333333,35.789625,34.395625,35.21520833333334,45.20795833333333,45.20795833333333,46.88945833333333,46.88945833333333,29.465791666666668
55.999375,55.999375,44.489125,44.381458333333335,50.09354166666667,35.988875,34.572625,35.401625,45.56854166666667,45.56854166666667,47.08195833333333,47.08195833333333,29.616291666666665
56.32329166666667,56.32329166666667,44.73379166666667,44.62079166666667,50.337041666666664,36.18929166666667,34.756708333333336,35.590125,45.75570833333333,45.75570833333333,47.274791666666665,47.274791666666665,29.765041666666665
56.644375,56.644375,44.97920833333333,44.85304166666667,50.57304166666667,36.389625,34.935125,35.781875,45.94379166666667,45.94379166666667,47.474291666666666,47.474291666666666,29.916791666666665
56.96545833333333,56.96545833333333,45.224041666666665,45.06995833333333,50.814875,36.590125,35.116375,35.97345833333333,46.133291666666665,46.133291666666665,47.657291666666666,47.657291666666666,30.065541666666668
57.290625,57.290625,45.46854166666667,45.310291666666664,51.038041666666665,36.790791666666664,35.293791666666664,36.164541666666665,46.323625,46.323625,47.849375,47.849375,30.217041666666667
57.613958333333336,57.613958333333336,45.713458333333335,45.534125,51.27520833333333,36.99129166666667,35.478791666666666,36.355875,46.510625,46.510625,48.053041666666665,48.053041666666665,30.36745833333333
57.93570833333333,57.93570833333333,45.959041666666664,45.771791666666665,51.513708333333334,37.19220833333333,35.657041666666665,36.546458333333334,46.705041666666666,46.705041666666666,48.42220833333333,48.42220833333333,30.517208333333333
58.258125,58.258125,46.20404166666667,46.010958333333335,52.233875,37.39304166666667,35.840625,36.739375,46.888041666666666,46.888041666666666,48.808708333333335,48.808708333333335,30.667708333333334
58.580875,58.580875,46.448708333333336,46.25445833333333,52.453541666666666,37.59345833333333,36.01745833333333,36.924708333333335,47.24795833333334,47.24795833333334,49.00170833333333,49.00170833333333,30.818041666666666
58.90079166666667,58.90079166666667,46.693875,46.49245833333333,52.695875,37.79470833333333,36.20195833333333,37.112875,47.438625,47.438625,49.195875,49.195875,31.118375
59.22020833333333,59.22020833333333,46.93845833333334,46.73220833333333,52.93454166666667,37.99529166666667,36.380625,37.305375,47.628625,47.628625,49.39420833333333,49.39420833333333,31.268208333333334
59.536375,59.536375,47.18395833333334,46.952875,53.176541666666665,38.196041666666666,36.562625,37.495041666666665,47.814708333333336,47.814708333333336,49.586958333333335,49.586958333333335,31.418708333333335
59.850125,59.84795833333333,47.428625,47.190041666666666,53.414625,38.396625,36.73979166666667,37.67970833333333,48.005375,48.005375,49.77229166666667,49.77229166666667,31.56929166666667
60.15870833333334,59.93270833333333,47.673791666666666,47.431375,53.655875,38.597541666666665,36.924791666666664,37.87204166666667,48.19145833333334,48.19145833333334,49.962875,49.962875,31.718958333333333
60.46904166666667,60.468291666666666,47.918958333333336,47.673125,53.888041666666666,38.796958333333336,37.106375,38.06070833333333,48.38129166666667,48.38129166666667,50.16520833333333,50.16520833333333,31.869291666666665
60.779041666666664,60.77729166666666,48.164208333333335,47.911125,54.349875,38.99679166666667,37.287708333333335,38.249375,48.565958333333334,48.565958333333334,50.350625,50.350625,32.01945833333333
61.08870833333334,61.086958333333335,48.40945833333333,48.149625,54.588458333333335,39.196625,37.46545833333333,38.441208333333336,48.742375,48.742375,50.545458333333336,50.545458333333336,32.169375
61.39854166666667,61.39745833333333,48.65479166666667,48.37295833333334,54.82870833333333,39.396541666666664,37.649875,38.633291666666665,48.926541666666665,48.926541666666665,50.742875,50.742875,32.31945833333333
61.707791666666665,61.706875,48.90004166666667,48.609541666666665,55.071041666666666,39.597208333333334,37.82904166666667,38.825208333333336,49.11470833333333,49.11470833333333,50.927625,50.927625,32.469875
62.01770833333333,62.017041666666664,49.14554166666667,48.849041666666665,55.308375,39.798458333333336,38.012125,39.01479166666667,49.30329166666667,49.30329166666667,51.11920833333333,51.11920833333333,32.619708333333335
62.326625,62.32604166666667,49.390791666666665,49.09229166666667,55.548375,39.999125,38.190125,39.203625,49.49129166666667,49.49129166666667,51.321625,51.321625,32.769875
62.636208333333336,62.635875,49.636291666666665,49.33229166666667,56.02670833333333,40.201208333333334,38.374541666666666,39.39554166666667,49.68129166666667,49.68129166666667,51.506125,51.506125,32.922125
62.94595833333333,62.945125,49.881625,49.571625,56.266708333333334,40.402791666666666,38.554125,39.58870833333334,50.052791666666664,50.052791666666664,51.699041666666666,51.699041666666666,33.070125
63.255625,63.254125,50.127125,49.805875,56.51070833333333,40.603208333333335,38.73645833333333,39.77654166666667,50.41320833333333,50.41320833333333,51.891041666666666,51.891041666666666,33.22054166666667
63.56570833333333,63.564125,50.372708333333335,50.02954166666667,56.75004166666667,40.803375,38.91504166666667,39.966625,50.603791666666666,50.603791666666666,52.084625,52.084625,33.37045833333333
63.875708333333336,63.873875,50.618291666666664,50.264541666666666,56.990125,41.004875,39.099875,40.15920833333333,50.798625,50.798625,52.46004166666667,52.46004166666667,33.519041666666666
64.18629166666666,64.183875,50.863791666666664,50.506541666666664,57.230125,41.20554166666667,39.28370833333334,40.34695833333333,50.978541666666665,50.978541666666665,52.65504166666667,52.65504166666667,33.670458333333336
64.49645833333334,64.49395833333334,51.109208333333335,50.74795833333334,57.469791666666666,41.407875,39.46279166666667,40.535125,51.337875,51.337875,52.849291666666666,52.849291666666666,33.820708333333336
64.807125,64.80445833333333,51.354791666666664,50.983125,57.709291666666665,41.609291666666664,39.648375,40.727375,51.527458333333335,51.527458333333335,53.03670833333333,53.03670833333333,33.97079166666666
65.11804166666667,65.11470833333334,51.600541666666665,51.22779166666667,57.947875,41.81079166666667,39.83170833333333,40.920375,51.71545833333333,51.71545833333333,53.236958333333334,53.236958333333334,34.120625
65.428875,65.42529166666667,51.84620833333334,51.46304166666667,58.18470833333333,42.01195833333333,40.01029166666667,41.110875,51.905625,51.905625,53.425125,53.425125,34.271208333333334
65.73879166666667,65.73620833333334,52.091875,51.704208333333334,58.42720833333333,42.21395833333333,40.380125,41.30195833333333,52.09495833333333,52.09495833333333,53.62779166666667,53.62779166666667,34.42095833333333
66.00954166666666,66.04704166666667,52.337625,51.94295833333333,58.66704166666667,42.41529166666667,40.558458333333334,41.494791666666664,52.280375,52.280375,53.812375,53.812375,34.571375
66.786375,66.35695833333334,52.58329166666667,52.18295833333333,59.14179166666667,42.61720833333333,40.743875,41.68620833333333,52.63995833333333,52.63995833333333,54.00579166666667,54.00579166666667,34.72154166666667
67.07654166666667,66.62754166666667,52.829208333333334,52.423791666666666,59.387791666666665,42.81870833333333,40.927125,41.87829166666667,52.831625,52.831625,54.386541666666666,54.386541666666666,34.87145833333334
67.371625,67.40395833333334,53.074958333333335,52.667625,59.62345833333333,43.021125,41.10454166666667,42.06579166666667,53.017375,53.017375,54.58145833333333,54.58145833333333,35.021791666666665
67.666625,67.69470833333334,53.32095833333333,52.905625,59.86604166666667,43.222875,41.291375,42.25420833333333,53.196958333333335,53.196958333333335,54.96245833333333,54.96245833333333,35.171958333333336
67.963125,67.989625,53.56720833333333,53.145375,60.10720833333333,43.42454166666667,41.474291666666666,42.446375,53.378125,53.378125,55.16245833333333,55.16245833333333,35.322375
68.25804166666667,68.28470833333333,53.812958333333334,53.381875,60.34695833333333,43.626041666666666,41.65179166666667,42.639208333333336,53.568375,53.568375,55.35120833333333,55.35120833333333,35.472208333333334
68.551375,68.580125,54.05854166666666,53.62479166666667,60.580625,43.827958333333335,41.83920833333333,42.831125,53.76070833333333,53.76070833333333,55.545541666666665,55.545541666666665,35.622625
68.845875,68.876375,54.304458333333336,53.86629166666667,60.826625,44.029375,42.022375,43.02045833333333,53.946375,53.946375,55.922375,55.922375,35.772875
69.14129166666666,69.16954166666666,54.550625,54.10095833333333,61.06495833333334,44.230958333333334,42.19979166666667,43.210458333333335,54.134375,54.134375,56.12820833333333,56.12820833333333,35.923208333333335
69.436375,69.465125,54.796625,54.345625,61.30204166666667,44.432541666666665,42.387458333333335,43.403125,54.30829166666667,54.30829166666667,56.31820833333333,56.31795833333333,36.073541666666664
69.730375,69.75929166666667,55.042875,54.585458333333335,61.541875,44.63404166666667,42.571375,43.591791666666666,54.498875,54.498875,56.512708333333336,56.512708333333336,36.223875
70.026625,70.054875,55.288625,54.823541666666664,61.78429166666667,44.83604166666667,42.74904166666666,43.780375,54.689625,54.689625,56.69620833333333,56.69620833333333,36.374375
70.32129166666667,70.348375,55.535125,55.06004166666666,62.021541666666664,45.037875,43.119875,43.97270833333334,54.871375,54.871375,56.888625,56.888625,36.524541666666664
70.61645833333333,70.64670833333334,55.780875,55.299875,62.261375,45.23954166666667,43.298291666666664,44.165791666666664,55.049958333333336,55.049958333333336,57.09320833333334,57.09320833333334,36.675125
70.91179166666667,70.93979166666666,56.027208333333334,55.53970833333333,62.504041666666666,45.441208333333336,43.67004166666667,44.35395833333333,55.231375,55.231375,57.27545833333333,57.27545833333333,36.82545833333333
71.20670833333334,71.234625,56.273625,55.78445833333333,62.743875,45.642875,43.848875,44.544125,55.421125,55.421125,57.473958333333336,57.473958333333336,36.97645833333333
71.501625,71.52970833333333,56.519708333333334,56.01929166666667,62.98379166666667,45.844458333333336,44.033208333333334,44.736875,55.613875,55.613875,57.66345833333333,57.66345833333333,37.12804166666667
71.796625,71.82854166666667,56.76595833333333,56.259125,63.223708333333335,46.04595833333333,44.213208333333334,44.925041666666665,55.799458333333334,55.799458333333334,57.858625,57.858625,37.27920833333334
72.09245833333334,72.11979166666667,57.01229166666667,56.498875,63.460791666666665,46.24729166666667,44.39595833333333,45.11354166666667,55.989875,55.989875,58.05179166666667,58.05179166666667,37.430625
72.386625,72.41479166666667,57.25845833333333,56.738791666666664,63.703375,46.44954166666667,44.573541666666664,45.30620833333333,56.173541666666665,56.173541666666665,58.25154166666667,58.25154166666667,37.58170833333333
72.68170833333333,72.710625,57.504958333333335,56.981625,63.94470833333333,46.651041666666664,44.759375,45.499125,56.537791666666664,56.537791666666664,58.627125,58.627125,37.731541666666665
72.97679166666667,73.00520833333333,57.751375,57.218291666666666,64.18320833333334,46.853458333333336,44.94145833333334,45.691541666666666,56.73170833333333,56.73170833333333,58.822375,58.822375,37.882875
73.272125,73.30054166666666,57.997791666666664,57.46129166666667,64.424375,47.05554166666667,45.12045833333333,45.880875,56.916625,56.916625,59.014291666666665,59.014291666666665,38.035625
73.567875,73.595625,58.24429166666667,57.70095833333333,64.66295833333334,47.25729166666667,45.305375,46.071375,57.28279166666667,57.28279166666667,59.206875,59.206875,38.186875
73.86295833333334,73.89079166666667,58.49079166666667,57.93779166666667,64.90270833333334,47.45845833333333,45.484291666666664,46.26445833333333,57.65945833333333,57.65945833333333,59.407125,59.407125,38.338208333333334
74.15854166666666,74.18604166666667,58.737375,58.182625,65.14279166666667,47.65979166666666,45.670875,46.450291666666665,58.022625,58.022625,59.595958333333336,59.595958333333336,38.48954166666667
74.45629166666667,74.481375,58.983875,58.420791666666666,65.38254166666667,47.861125,45.853541666666665,46.639041666666664,58.213208333333334,58.213208333333334,59.799708333333335,59.799708333333335,38.640791666666665
74.749125,74.77670833333333,59.230375,58.660625,65.619875,48.062625,46.03279166666667,46.831875,58.406125,58.406125,60.168458333333334,60.168458333333334,38.792125
,75.07204166666666,59.47720833333333,58.90054166666667,65.86254166666667,48.263625,46.219625,47.020208333333336,58.589875,58.589875,60.362291666666664,60.362291666666664,38.943375
,75.36654166666666,59.724041666666665,59.140375,66.09979166666666,48.464125,46.40354166666667,47.208958333333335,58.95079166666667,58.95079166666667,60.56820833333333,60.56820833333333,39.094625
,,59.97079166666666,59.382041666666666,66.342375,48.664125,46.581541666666666,47.401875,59.142541666666666,59.14145833333333,60.75095833333334,60.75095833333334,39.245958333333334
,,,59.620041666666665,66.581375,48.86429166666667,46.769708333333334,47.594375,59.50470833333333,59.514125,60.944541666666666,60.944541666666666,39.397375
,,,59.856791666666666,66.81954166666667,49.064375,46.95429166666667,47.786875,59.695375,59.87629166666667,61.13995833333333,61.13995833333333,39.548625
,,,60.101708333333335,67.06370833333334,49.265125,47.132375,47.97045833333333,60.06995833333333,60.06695833333333,61.332875,61.332875,39.699958333333335
,,,60.33954166666667,67.302125,49.46520833333334,47.32020833333333,48.16045833333333,60.431875,60.441541666666666,61.523208333333336,61.523208333333336,39.84995833333333
,,,60.581375,67.539625,49.665708333333335,47.50470833333333,48.34520833333333,60.803875,60.803375,61.727375,61.727375,40.00295833333333
,,,60.81945833333333,67.782375,49.865625,47.683791666666664,48.53154166666667,61.168708333333335,61.17545833333333,61.912625,61.912625,40.15420833333334
,,,61.06120833333333,68.01979166666666,50.067458333333335,47.87045833333333,48.716208333333334,61.359125,61.54020833333333,62.105125,62.105125,40.304375
,,,61.30104166666667,68.25970833333334,50.268625,48.055791666666664,48.902125,61.552458333333334,61.73070833333333,62.308708333333335,62.308708333333335,40.457375
,,,61.541125,68.50279166666667,50.469375,48.235375,49.095125,61.73795833333333,61.92245833333333,62.49420833333333,62.49420833333333,40.60879166666667
,,,61.78104166666667,68.73995833333333,50.66979166666667,48.41970833333333,49.28179166666666,61.929875,62.109458333333336,62.685875,62.685875,40.76054166666667
,,,62.016041666666666,68.984375,50.869791666666664,48.599625,49.469791666666666,62.116958333333336,62.298875,62.878875,62.878875,40.91204166666667
,,,62.261625,69.220125,51.07095833333333,48.78154166666667,49.661791666666666,62.308708333333335,62.48854166666667,63.084041666666664,63.084041666666664,41.063625
,,,62.498958333333334,69.46320833333333,51.27045833333333,48.959208333333336,49.855291666666666,62.49670833333333,62.67829166666667,63.268208333333334,63.268208333333334,41.213875
,,,62.740875,69.703125,51.472208333333334,49.332875,50.043375,62.68920833333333,62.870375,63.471625,63.471625,41.365291666666664
,,,62.978875,69.943375,51.672875,49.51329166666667,50.232875,62.880375,63.05804166666667,63.657291666666666,63.657291666666666,41.518375
,,,63.21879166666667,70.180625,51.87520833333333,49.698625,50.425291666666666,63.06679166666667,63.24729166666667,63.84954166666667,63.84954166666667,41.66970833333333
,,,63.461708333333334,70.42370833333334,52.076875,49.876041666666666,50.618458333333336,63.43479166666667,63.438125,64.04304166666667,64.04304166666667,41.81979166666667
,,,63.69895833333333,70.66379166666667,52.277541666666664,50.06304166666666,50.80979166666667,63.623375,63.806375,64.24654166666667,64.24654166666667,41.97295833333333
,,,63.93604166666667,70.90554166666666,52.47779166666667,50.240875,51.00179166666667,63.807208333333335,63.99395833333333,64.43170833333333,64.43170833333333,42.12329166666667
,,,64.18179166666667,71.14570833333333,52.67970833333333,50.615625,51.192125,64.17395833333333,64.17870833333333,64.624875,64.624875,42.274791666666665
,,,64.42204166666667,71.38604166666667,52.880875,50.795541666666665,51.381708333333336,64.36304166666666,64.54554166666667,64.829625,64.829625,42.427875
,,,64.66195833333333,71.62454166666667,53.08329166666667,50.98104166666667,51.574041666666666,64.546625,64.73345833333333,65.014125,65.014125,42.578041666666664
,,,64.89954166666666,71.864875,53.284625,51.16054166666667,51.767375,64.91154166666666,64.91820833333334,65.21379166666667,65.21379166666667,42.730875
,,,65.14220833333333,72.10495833333333,53.485625,51.343375,51.958375,65.10220833333334,65.283125,65.403875,65.403875,42.88120833333333
,,,65.37979166666666,72.345375,53.68629166666667,51.52204166666667,52.15045833333333,65.295375,65.473625,65.59595833333333,65.59595833333333,43.034375
,,,65.621625,72.58270833333333,53.88820833333333,51.895208333333336,52.340625,65.48145833333334,65.66295833333334,65.78954166666666,65.78954166666666,43.185875
,,,65.861875,72.823125,54.090041666666664,52.074875,52.530208333333334,65.67470833333333,65.852875,65.99445833333333,65.99445833333333,43.336125
,,,66.096875,73.066125,54.292541666666665,52.447208333333336,52.722541666666665,65.86079166666667,66.04229166666667,66.17895833333333,66.17895833333333,43.48770833333333
,,,66.34295833333333,73.30654166666666,54.494625,52.62654166666667,52.915875,66.05045833333334,66.23220833333333,66.37395833333333,66.37395833333333,43.640791666666665
,,,66.58304166666667,73.54670833333333,54.696875,52.81154166666666,53.106208333333335,66.240875,66.42204166666667,66.56804166666667,66.56804166666667,43.791041666666665
,,,66.82070833333333,,54.899208333333334,52.99070833333333,53.29720833333333,66.43104166666667,66.61245833333334,66.75520833333333,66.75520833333333,43.942791666666665
,,,67.05779166666666,,55.101791666666664,53.178375,53.49070833333333,66.62104166666667,66.80270833333333,66.949125,66.949125,44.094541666666665
,,,67.30120833333334,,55.304125,53.364041666666665,53.679375,66.811625,66.99254166666667,67.15404166666667,67.15404166666667,44.246291666666664
,,,67.54129166666667,,55.43570833333333,53.540791666666664,53.870375,67.00120833333334,67.18304166666667,67.340125,67.340125,44.399375
,,,67.783375,,55.506708333333336,53.725625,54.06395833333333,67.19204166666667,67.37270833333334,67.532125,67.532125,44.54954166666667
,,,68.02429166666667,,55.709041666666664,53.906625,54.249541666666666,67.385125,67.56345833333333,67.72529166666666,67.72529166666666,44.70129166666667
,,,68.26204166666666,,55.911791666666666,54.278375,54.43870833333333,67.572125,67.75720833333334,67.92579166666667,67.92579166666667,44.85454166666667
,,,68.49895833333333,,56.11420833333333,54.458875,54.632625,67.76529166666667,67.94379166666667,68.11595833333334,68.11595833333334,45.00470833333333
,,,68.739375,,56.316291666666665,54.64245833333333,54.820125,67.95204166666667,68.136625,68.30879166666666,68.30879166666666,45.15779166666667
,,,68.985375,,56.518708333333336,54.82004166666667,55.00995833333333,68.137625,68.323625,68.50220833333333,68.50220833333333,45.30795833333333
,,,69.22579166666667,,56.72170833333333,55.195458333333335,55.20254166666667,68.316375,68.68779166666667,68.70820833333333,68.70820833333333,45.461375
,,,69.46595833333333,,56.924125,55.37345833333333,55.395125,68.50654166666666,68.87820833333333,68.89229166666667,68.89229166666667,45.61295833333333
,,,,,57.12654166666667,55.562041666666666,55.587875,68.69670833333333,69.06804166666667,69.08670833333333,69.08670833333333,45.763125
,,,,,57.328875,55.741625,55.775625,68.88754166666666,69.25895833333334,69.27920833333333,69.27920833333333,45.915125
,,,,,57.53145833333333,55.929208333333335,55.964875,69.08145833333333,69.448625,69.47495833333333,69.47495833333333,46.06679166666667
,,,,,57.734208333333335,56.115208333333335,56.157041666666665,69.26795833333334,69.639375,69.67829166666667,69.67829166666667,46.218625
,,,,,57.936708333333335,56.292541666666665,56.350458333333336,69.46095833333334,69.828875,69.863625,69.863625,46.370375
,,,,,58.139208333333336,56.481125,56.53845833333333,69.647625,70.01904166666667,70.05554166666667,70.05554166666667,46.523625
,,,,,58.341875,56.660625,56.727375,69.83745833333333,70.20904166666666,70.24870833333334,70.24870833333334,46.67545833333333
,,,,,58.544625,56.84670833333333,56.919625,70.028375,70.400125,70.45404166666667,70.45404166666667,46.82720833333333
,,,,,58.74695833333333,57.02979166666667,57.112875,70.22170833333334,70.58945833333334,70.65020833333334,70.65020833333334,46.97895833333333
,,,,,58.94954166666667,57.212125,57.301375,70.40895833333333,70.78054166666666,70.83370833333333,70.83370833333333,47.13079166666667
,,,,,59.15204166666667,57.392875,57.490291666666664,70.601125,70.97195833333333,71.03279166666667,71.03279166666667,47.282625
,,,,,59.354708333333335,57.57995833333333,57.682625,70.78820833333333,71.15970833333333,71.22895833333334,71.22895833333334,47.43295833333333
,,,,,59.557375,57.76629166666667,57.87620833333333,70.97270833333333,71.342875,71.41720833333333,71.41720833333333,47.58495833333333
,,,,,59.76045833333333,57.94954166666667,58.064125,71.15745833333334,71.52920833333333,71.61095833333333,71.61095833333333,47.736875
,,,,,59.96370833333334,58.131125,58.25304166666667,71.344125,71.716625,71.81179166666666,71.81179166666666,47.890125
,,,,,60.16695833333333,58.311875,58.445125,,,72.001875,72.001875,48.04054166666667
,,,,,60.370125,58.49945833333334,58.63829166666667,,,72.19529166666666,72.19529166666666,48.192458333333335
,,,,,60.57329166666667,58.68629166666667,58.82754166666667,,,72.400625,72.400625,48.344375
,,,,,60.776625,58.871375,59.016625,,,72.58570833333333,72.58570833333333,48.497625
,,,,,60.97954166666667,59.052625,59.209291666666665,,,72.78079166666667,72.78079166666667,48.649375
,,,,,61.18295833333333,59.236625,59.40304166666667,,,72.97445833333333,72.97445833333333,48.799875
,,,,,61.386041666666664,59.41670833333333,59.59204166666667,,,73.17004166666666,73.17004166666666,48.951875
,,,,,61.58904166666667,59.604708333333335,59.78370833333334,,,73.36304166666666,73.36304166666666,49.10370833333333
,,,,,61.792125,59.791041666666665,59.97720833333333,,,73.55670833333333,73.55670833333333,49.257125
,,,,,61.99545833333333,59.974125,60.162625,,,73.75704166666667,73.75704166666667,49.40895833333333
,,,,,62.198625,60.15754166666667,60.352875,,,73.95345833333333,73.95345833333333,49.55945833333333
,,,,,62.40154166666667,60.338791666666665,60.546625,,,74.14379166666667,74.14379166666667,49.71129166666667
,,,,,62.604791666666664,60.52504166666667,60.73229166666667,,,74.33929166666667,74.33929166666667,49.863375
,,,,,62.808125,60.706625,60.922041666666665,,,74.532625,74.532625,50.015208333333334
,,,,,63.010958333333335,60.891041666666666,61.11570833333333,,,74.73345833333333,74.73345833333333,50.167291666666664
,,,,,63.214125,61.07145833333333,61.302958333333336,,,74.923125,74.923125,50.319375
,,,,,63.417375,61.260041666666666,61.491375,,,75.118875,75.118875,50.47270833333334
,,,,,63.62070833333333,61.44679166666667,61.683791666666664,,,75.31204166666667,75.31204166666667,50.62470833333333
,,,,,63.823791666666665,61.63229166666667,61.877541666666666,,,75.50554166666667,75.50554166666667,50.77579166666667
,,,,,64.02695833333334,61.813541666666666,62.06670833333333,,,75.70070833333334,75.700875,50.92829166666667
,,,,,64.230125,61.99704166666667,62.257875,,,75.89395833333333,75.901625,51.08179166666667
,,,,,64.43345833333333,62.17829166666667,62.45129166666667,,,76.087625,76.09320833333334,51.23204166666667
,,,,,64.63654166666667,62.553125,62.64029166666667,,,76.28329166666667,76.286875,51.38429166666667
